ID,Name,BaseName,Types,ImageURL,RegionalForms,Link,HasRegionalForms
93,Haunter,Haunter,"['ghost', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/93.png,[],https://bulbapedia.bulbagarden.net/wiki/Haunter_(Pokémon),False
94,Gengar,Gengar,"['ghost', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/94.png,"[{""name"": ""Gengar Mega"", ""types"": [""ghost"", ""poison""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10038.png""}, {""name"": ""Gengar Gmax"", ""types"": [""ghost"", ""poison""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10202.png""}]",https://bulbapedia.bulbagarden.net/wiki/Gengar_(Pokémon),True
95,Onix,Onix,"['rock', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/95.png,[],https://bulbapedia.bulbagarden.net/wiki/Onix_(Pokémon),False
96,Drowzee,Drowzee,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/96.png,[],https://bulbapedia.bulbagarden.net/wiki/Drowzee_(Pokémon),False
97,Hypno,Hypno,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/97.png,[],https://bulbapedia.bulbagarden.net/wiki/Hypno_(Pokémon),False
98,Krabby,Krabby,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/98.png,[],https://bulbapedia.bulbagarden.net/wiki/Krabby_(Pokémon),False
99,Kingler,Kingler,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/99.png,"[{""name"": ""Kingler Gmax"", ""types"": [""water""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10203.png""}]",https://bulbapedia.bulbagarden.net/wiki/Kingler_(Pokémon),True
100,Voltorb,Voltorb,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/100.png,"[{""name"": ""Voltorb Hisui"", ""types"": [""electric"", ""grass""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10231.png""}]",https://bulbapedia.bulbagarden.net/wiki/Voltorb_(Pokémon),True
101,Electrode,Electrode,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/101.png,"[{""name"": ""Electrode Hisui"", ""types"": [""electric"", ""grass""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10232.png""}]",https://bulbapedia.bulbagarden.net/wiki/Electrode_(Pokémon),True
102,Exeggcute,Exeggcute,"['grass', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/102.png,[],https://bulbapedia.bulbagarden.net/wiki/Exeggcute_(Pokémon),False
103,Exeggutor,Exeggutor,"['grass', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/103.png,"[{""name"": ""Exeggutor Alola"", ""types"": [""grass"", ""dragon""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10114.png""}]",https://bulbapedia.bulbagarden.net/wiki/Exeggutor_(Pokémon),True
104,Cubone,Cubone,['ground'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/104.png,[],https://bulbapedia.bulbagarden.net/wiki/Cubone_(Pokémon),False
105,Marowak,Marowak,['ground'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/105.png,"[{""name"": ""Marowak Alola"", ""types"": [""fire"", ""ghost""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10115.png""}, {""name"": ""Marowak Totem"", ""types"": [""fire"", ""ghost""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10149.png""}]",https://bulbapedia.bulbagarden.net/wiki/Marowak_(Pokémon),True
106,Hitmonlee,Hitmonlee,['fighting'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/106.png,[],https://bulbapedia.bulbagarden.net/wiki/Hitmonlee_(Pokémon),False
107,Hitmonchan,Hitmonchan,['fighting'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/107.png,[],https://bulbapedia.bulbagarden.net/wiki/Hitmonchan_(Pokémon),False
108,Lickitung,Lickitung,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/108.png,[],https://bulbapedia.bulbagarden.net/wiki/Lickitung_(Pokémon),False
109,Koffing,Koffing,['poison'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/109.png,[],https://bulbapedia.bulbagarden.net/wiki/Koffing_(Pokémon),False
110,Weezing,Weezing,['poison'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/110.png,"[{""name"": ""Weezing Galar"", ""types"": [""poison"", ""fairy""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10167.png""}]",https://bulbapedia.bulbagarden.net/wiki/Weezing_(Pokémon),True
111,Rhyhorn,Rhyhorn,"['ground', 'rock']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/111.png,[],https://bulbapedia.bulbagarden.net/wiki/Rhyhorn_(Pokémon),False
112,Rhydon,Rhydon,"['ground', 'rock']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/112.png,[],https://bulbapedia.bulbagarden.net/wiki/Rhydon_(Pokémon),False
113,Chansey,Chansey,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/113.png,[],https://bulbapedia.bulbagarden.net/wiki/Chansey_(Pokémon),False
114,Tangela,Tangela,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/114.png,[],https://bulbapedia.bulbagarden.net/wiki/Tangela_(Pokémon),False
115,Kangaskhan,Kangaskhan,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/115.png,"[{""name"": ""Kangaskhan Mega"", ""types"": [""normal""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10039.png""}]",https://bulbapedia.bulbagarden.net/wiki/Kangaskhan_(Pokémon),True
116,Horsea,Horsea,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/116.png,[],https://bulbapedia.bulbagarden.net/wiki/Horsea_(Pokémon),False
117,Seadra,Seadra,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/117.png,[],https://bulbapedia.bulbagarden.net/wiki/Seadra_(Pokémon),False
118,Goldeen,Goldeen,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/118.png,[],https://bulbapedia.bulbagarden.net/wiki/Goldeen_(Pokémon),False
119,Seaking,Seaking,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/119.png,[],https://bulbapedia.bulbagarden.net/wiki/Seaking_(Pokémon),False
120,Staryu,Staryu,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/120.png,[],https://bulbapedia.bulbagarden.net/wiki/Staryu_(Pokémon),False
121,Starmie,Starmie,"['water', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/121.png,"[{""name"": ""Starmie Mega"", ""types"": [""water"", ""psychic""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Starmie_(Pokémon),True
122,Mr Mime,Mr,"['psychic', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/122.png,"[{""name"": ""Mr Mime Galar"", ""types"": [""ice"", ""psychic""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10168.png""}]",https://bulbapedia.bulbagarden.net/wiki/Mr_(Pokémon),True
123,Scyther,Scyther,"['bug', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/123.png,[],https://bulbapedia.bulbagarden.net/wiki/Scyther_(Pokémon),False
124,Jynx,Jynx,"['ice', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/124.png,[],https://bulbapedia.bulbagarden.net/wiki/Jynx_(Pokémon),False
125,Electabuzz,Electabuzz,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/125.png,[],https://bulbapedia.bulbagarden.net/wiki/Electabuzz_(Pokémon),False
126,Magmar,Magmar,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/126.png,[],https://bulbapedia.bulbagarden.net/wiki/Magmar_(Pokémon),False
127,Pinsir,Pinsir,['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/127.png,"[{""name"": ""Pinsir Mega"", ""types"": [""bug"", ""flying""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10040.png""}]",https://bulbapedia.bulbagarden.net/wiki/Pinsir_(Pokémon),True
128,Tauros,Tauros,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/128.png,"[{""name"": ""Tauros Paldea Combat Breed"", ""types"": [""fighting""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10250.png""}, {""name"": ""Tauros Paldea Blaze Breed"", ""types"": [""fighting"", ""fire""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10251.png""}, {""name"": ""Tauros Paldea Aqua Breed"", ""types"": [""fighting"", ""water""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10252.png""}]",https://bulbapedia.bulbagarden.net/wiki/Tauros_(Pokémon),True
129,Magikarp,Magikarp,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/129.png,[],https://bulbapedia.bulbagarden.net/wiki/Magikarp_(Pokémon),False
130,Gyarados,Gyarados,"['water', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/130.png,"[{""name"": ""Gyarados Mega"", ""types"": [""water"", ""dark""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10041.png""}]",https://bulbapedia.bulbagarden.net/wiki/Gyarados_(Pokémon),True
131,Lapras,Lapras,"['water', 'ice']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/131.png,"[{""name"": ""Lapras Gmax"", ""types"": [""water"", ""ice""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10204.png""}]",https://bulbapedia.bulbagarden.net/wiki/Lapras_(Pokémon),True
132,Ditto,Ditto,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/132.png,[],https://bulbapedia.bulbagarden.net/wiki/Ditto_(Pokémon),False
133,Eevee,Eevee,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/133.png,"[{""name"": ""Eevee Starter"", ""types"": [""normal""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10159.png""}, {""name"": ""Eevee Gmax"", ""types"": [""normal""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10205.png""}]",https://bulbapedia.bulbagarden.net/wiki/Eevee_(Pokémon),True
134,Vaporeon,Vaporeon,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/134.png,[],https://bulbapedia.bulbagarden.net/wiki/Vaporeon_(Pokémon),False
135,Jolteon,Jolteon,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/135.png,[],https://bulbapedia.bulbagarden.net/wiki/Jolteon_(Pokémon),False
136,Flareon,Flareon,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/136.png,[],https://bulbapedia.bulbagarden.net/wiki/Flareon_(Pokémon),False
137,Porygon,Porygon,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/137.png,[],https://bulbapedia.bulbagarden.net/wiki/Porygon_(Pokémon),False
138,Omanyte,Omanyte,"['rock', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/138.png,[],https://bulbapedia.bulbagarden.net/wiki/Omanyte_(Pokémon),False
139,Omastar,Omastar,"['rock', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/139.png,[],https://bulbapedia.bulbagarden.net/wiki/Omastar_(Pokémon),False
140,Kabuto,Kabuto,"['rock', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/140.png,[],https://bulbapedia.bulbagarden.net/wiki/Kabuto_(Pokémon),False
141,Kabutops,Kabutops,"['rock', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/141.png,[],https://bulbapedia.bulbagarden.net/wiki/Kabutops_(Pokémon),False
142,Aerodactyl,Aerodactyl,"['rock', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/142.png,"[{""name"": ""Aerodactyl Mega"", ""types"": [""rock"", ""flying""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10042.png""}]",https://bulbapedia.bulbagarden.net/wiki/Aerodactyl_(Pokémon),True
143,Snorlax,Snorlax,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/143.png,"[{""name"": ""Snorlax Gmax"", ""types"": [""normal""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10206.png""}]",https://bulbapedia.bulbagarden.net/wiki/Snorlax_(Pokémon),True
144,Articuno,Articuno,"['ice', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/144.png,"[{""name"": ""Articuno Galar"", ""types"": [""psychic"", ""flying""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10169.png""}]",https://bulbapedia.bulbagarden.net/wiki/Articuno_(Pokémon),True
145,Zapdos,Zapdos,"['electric', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/145.png,"[{""name"": ""Zapdos Galar"", ""types"": [""fighting"", ""flying""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10170.png""}]",https://bulbapedia.bulbagarden.net/wiki/Zapdos_(Pokémon),True
146,Moltres,Moltres,"['fire', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/146.png,"[{""name"": ""Moltres Galar"", ""types"": [""dark"", ""flying""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10171.png""}]",https://bulbapedia.bulbagarden.net/wiki/Moltres_(Pokémon),True
147,Dratini,Dratini,['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/147.png,[],https://bulbapedia.bulbagarden.net/wiki/Dratini_(Pokémon),False
148,Dragonair,Dragonair,['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/148.png,[],https://bulbapedia.bulbagarden.net/wiki/Dragonair_(Pokémon),False
149,Dragonite,Dragonite,"['dragon', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/149.png,"[{""name"": ""Dragonite Mega"", ""types"": [""dragon"", ""flying""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Dragonite_(Pokémon),True
150,Mewtwo,Mewtwo,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/150.png,"[{""name"": ""Mewtwo Mega X"", ""types"": [""psychic"", ""fighting""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10043.png""}, {""name"": ""Mewtwo Mega Y"", ""types"": [""psychic""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10044.png""}]",https://bulbapedia.bulbagarden.net/wiki/Mewtwo_(Pokémon),True
151,Mew,Mew,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/151.png,[],https://bulbapedia.bulbagarden.net/wiki/Mew_(Pokémon),False
152,Chikorita,Chikorita,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/152.png,[],https://bulbapedia.bulbagarden.net/wiki/Chikorita_(Pokémon),False
153,Bayleef,Bayleef,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/153.png,[],https://bulbapedia.bulbagarden.net/wiki/Bayleef_(Pokémon),False
154,Meganium,Meganium,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/154.png,"[{""name"": ""Meganium Mega"", ""types"": [""grass"", ""fairy""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Meganium_(Pokémon),True
155,Cyndaquil,Cyndaquil,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/155.png,[],https://bulbapedia.bulbagarden.net/wiki/Cyndaquil_(Pokémon),False
156,Quilava,Quilava,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/156.png,[],https://bulbapedia.bulbagarden.net/wiki/Quilava_(Pokémon),False
157,Typhlosion,Typhlosion,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/157.png,"[{""name"": ""Typhlosion Hisui"", ""types"": [""fire"", ""ghost""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10233.png""}]",https://bulbapedia.bulbagarden.net/wiki/Typhlosion_(Pokémon),True
158,Totodile,Totodile,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/158.png,[],https://bulbapedia.bulbagarden.net/wiki/Totodile_(Pokémon),False
159,Croconaw,Croconaw,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/159.png,[],https://bulbapedia.bulbagarden.net/wiki/Croconaw_(Pokémon),False
160,Feraligatr,Feraligatr,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/160.png,"[{""name"": ""Feraligatr Mega"", ""types"": [""water"", ""dragon""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Feraligatr_(Pokémon),True
161,Sentret,Sentret,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/161.png,[],https://bulbapedia.bulbagarden.net/wiki/Sentret_(Pokémon),False
162,Furret,Furret,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/162.png,[],https://bulbapedia.bulbagarden.net/wiki/Furret_(Pokémon),False
163,Hoothoot,Hoothoot,"['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/163.png,[],https://bulbapedia.bulbagarden.net/wiki/Hoothoot_(Pokémon),False
164,Noctowl,Noctowl,"['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/164.png,[],https://bulbapedia.bulbagarden.net/wiki/Noctowl_(Pokémon),False
165,Ledyba,Ledyba,"['bug', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/165.png,[],https://bulbapedia.bulbagarden.net/wiki/Ledyba_(Pokémon),False
166,Ledian,Ledian,"['bug', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/166.png,[],https://bulbapedia.bulbagarden.net/wiki/Ledian_(Pokémon),False
167,Spinarak,Spinarak,"['bug', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/167.png,[],https://bulbapedia.bulbagarden.net/wiki/Spinarak_(Pokémon),False
168,Ariados,Ariados,"['bug', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/168.png,[],https://bulbapedia.bulbagarden.net/wiki/Ariados_(Pokémon),False
169,Crobat,Crobat,"['poison', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/169.png,[],https://bulbapedia.bulbagarden.net/wiki/Crobat_(Pokémon),False
